artist,title,track_id_url,lyric
  이미쉘  ,사진을 보다가 (바이브),https://open.spotify.com/track/4fwkCc3VResgYYtbt2rdRj?si=5f87fe34304a41db,사진을 보다가 한쪽을 찢었어 지금 우리처럼 한쪽을 찢었어 아무렇지않게 그렇게 널 잊고 싶어서 사진을 찢어버렸어 혼자서도 잘해낼 거라고 난 너 없이도 잘해낼 수 있을거라고 만약 니가 딴사람 만나면 행복을 빌어줄 거라고 난 너 없이도 잘해낼 거라고 난 습관처럼 눈물 흘리지 않는다고 내 손 위에 찢겨진 두장 중에 한장을 태웠어 사진을 보다가 혼자서도 잘해낼 거라고 혼자서도 잘해낼 거라고 난 너없이도 잘해낼 수 있을 거라고 만약 니가 딴사람 만나면 행복을 빌어줄 거라고 이제 난 너 없이도 잘해낼 거라고 난 습관처럼 눈물 흘리진 않는다고 이렇게 다짐하지만 잠시 나도 모르게 어느새 널 기다려 항상 웃고 있는 너의 사진을 보다가
  신승훈  ,Love Song,https://open.spotify.com/track/3WsavYHHhxCs2FsdMOP8AU?si=b9c4622c87fe451e,I Love You You Love Me 몇번의 사랑으로 그 누구 못지않은 행복도 느꼈었지만 그만큼 이별로 난 알고싶지 않았던 슬픔도 알게되었죠 그랬죠 그래서 그대가 내게 사랑을 물어볼때 선뜻 그대 사랑한단 말은 못했죠 내 성격인가봐요 사랑에 빠지면은 난 헤어나지 못하고 하루도 빠짐없이 거기가 어디냐고 확인해야만 했었죠 그런게 아니라는 것을 깨달았을 때쯤엔 사랑한 사람들은 모두 떠난 뒤였죠  이번엔 그런 실수 안할거에요 절대 그댈 놓치지 않을거에요 말로는 안했지만 난 정말 그대를 사랑해요 I love you You love me 난 항상 그대생각 뿐인걸요 말로하면 하루에 천번은 넘게 했을 사랑인거요 I love you You love me 우린 서로 알고있잖아요 처음본 순간부터 사랑이었단것을  사랑이 이런게 아닌걸 알게됐을 때쯤엔 사랑한 사람들은 모두 떠난 뒤였죠  이번엔 그런 실수 안할거에요 절대 그댈 놓치지 않을거에요 말로는 안했지만 난 정말 그대를 사랑해요 I love you You love me 난 항상 그대생각 뿐인걸요 말로하면 하루에 천번은 넘게 했을 사랑인거요 I love you You love me 우린 서로 알고있잖아요 처음본 순간부터 사랑이었단것을  영원히 변치않을 사랑이라는 그것을 You love me I love you I love you You love me
  신지훈  ,해피엔딩,https://open.spotify.com/track/2TfIOAvbH6cQHAIddggx3z?si=f23813dc62134b72,어른들은 자꾸만 내게 말하죠 아직 너는 어려서 잘 모른다고 산다는 건 그렇게 쉽지 않다고 전쟁 같은 그런 게 현실이라고 정말 그런 건가요 영화 같은 그런 세상은 없나요 난 믿어요 꿈을 꿔요 동화 속 이야기처럼 눈부신 세상이 우리 앞에 펼쳐질거라고 꿈을 꾸면 마주 보면 행복해질 수 있죠 기적을 믿어요 언제까지나 기다릴거예요 해피엔딩 살다 보면 언젠가 알게 된다고 상처뿐인 그런 게 현실이라고 정말 그런 건가요 영화 같은 그런 세상은 없나요 난 믿어요 꿈을 꿔요 동화 속 이야기처럼 눈부신 세상이 우리 앞에 펼쳐질거라고 꿈을 꾸면 마주 보면 행복해질 수 있죠 기적을 믿어요 언제까지나 해피엔딩 나 두 손 모아 기도할게요 내 마음이 닿을 수 있도록 날 믿어요 꿈꿔 봐요 동화 속 이야기처럼 눈부신 세상이 우리 앞에 펼쳐질거라고 꿈을 꾸면 마주 보면 행복해질 수 있죠 기적을 믿어요 언제까지나 기다릴거예요 해피엔딩
  조pd (ZoPD)  ,친구여,https://open.spotify.com/track/36JFpi4pbjvYFINd958xXL?si=f9e81cdcb6204500,yeah how hottest track of the year you know what time isit right now right here yo cuz I'm back again yeah once again it's 조PD time once again I'm back again yeah once again with 인순이 on top again I'm back again yeah once again come on 우리들의 얘기로만 긴긴밤이 지나도록 when the time is alright it's way to survive 기다려 hold on 사랑들은 하고있나 많은것을 약속했나 힘들어도 try 포기하지 말아 it will be alright alright 친구여 세월이많이 변했구려 같이 늙어간단 말이 내게는 그저 먼 미래의 일일뿐이었는데 얼굴에 솜털의흔적도 없구려 어느 새 남자의 미래는 책임감과 무거운 중압감 하지만 햇살은 저 높은 곳에 각자의 이상을 위해 모두 바쁘네 자랑스런 나의 친구들아 나는 열심히 살아가고 있단다 우린 일 사랑 사회가 issue 하지만은 인간적일 뿐일 실수는 모두 겪어야지 너무 재수없는 직장 상사얘기 별 수 없이 아저씨 되는게 뭐가 대수 이 담에 소주 한 잔 할때까지 답장은 필수 always miss you 우리들의 얘기로만 긴긴밤이 지나도록 when your sprit is alright it's way to survive 기다려 hold on 그런다면 eventually go on stand on your on feel 힘들어도 try포기말아 it will be alright alright 세월에 무감각 해져가네 현실의 삶과 이상속에 아련한 추억이 너무 그립네 친구들과 뛰놀던 그 동네 바쁘게 지내온 나날속에 지난날을 돌아보지 못했는데 어느 날 잠에서 깨어날 때 꿈에서 본 듯한 나의 옛동네 찾아가봤지 친구들과 같이 너무 큰 기쁨으로 가슴이 뛰었지 dejavu 느끼고 추억의 자리에서 흐느끼고 생각에 생각이 꼬리를 물고 해지면은 소주병 나발을 불고 여기 추억과 바닷바람 그리고 너무나 사랑하는 사람들이 있네 인생에 뭐가 더 있나 돈 명예 미래 따위야 말로 영원할 순 없소 이 diamond 같이 someting's never change yo KTP 인순이 조PD Let's party 인생 끝날때까지 come on 우리들의 얘기로만 긴긴밤이 지나도록 세월이 지나도 변치 말자고 약속했잖아 영원토록 변치 않는 그런 믿음 간직할래 세월이 지나서 다 변해도 변치 않는 것 하나 이젠 뭘 하더라도 그 시절 같을 순 없으리오 이젠 바쁘더라도 가끔 전화를 해보시오 이젠 뭘 하더라도 그때와 같을 순 없으리오 이젠 바쁘더라도 우리의 추억을 기억해줘 이젠 뭘 하더라도 그 시절 같을 순 없으리오 이젠 바쁘더라도 가끔 전화를 해보시오 이젠 뭘 하더라도 그때와 같을 순 없으리오 이젠 바쁘더라도 우리의 추억을 기억해줘 친구여
  말랑프로젝트  ,내가 자릴 비운 뒤에 (Vocal 박라온),https://open.spotify.com/track/2wjGsEq2SgD8J9a06Y0VCT?si=8c0d771fdefd483e,내가 알아채고 달래주길 원해 자꾸만 일어나는 감정 잔상으로 남은 어제 그 시간의 일들 문득 깨어나 헛발짓 같은 마음 마음이 생각을 이겨보려 떼를 쓰다가 기어이 넘어지고서야 왜 가버렸냐는듯이 생각해보면 그대 너무 늦었죠 이 커피가 다 식도록 헛발짓 같은 마음 마음이 생각을 이겨보려 떼를 쓰다가 기어이 넘어지고서야 왜 가버렸냐는듯이 생각해보면 그대 너무 늦었죠 내가 자릴 비운 뒤에
  HYNN (박혜원)  ,눈꽃 (Prod. 로코베리),https://open.spotify.com/track/4pmmqJpUsWwfNCOHBcUCoF?si=2f9f10719c3d4f9a,잘 지냈었나요 어느새 이렇게 그댈 보낸 계절이죠 사랑은 눈꽃처럼 피었다 쉽게 녹아 버렸죠 깨면 사라질 꿈처럼 찬바람 불어오는 날이면 첫눈이 올 것 같아요 언젠가는 첫눈처럼 날 찾아와 줄까요 한 겨울 꽃처럼 가여운 이 사랑 혼자 피고 지는 사랑 결국 이별이라는 게 내게만 어렵다는 걸 알죠 나는 결국 그대니까 찬바람 불어오는 날이면 첫눈이 올 것 같아요 언젠가는 첫눈처럼 날 찾아와 줄까요 찬 바람이 불면 그대도 한 번은 사랑한 날 떠올려줘요 시간이 흐르고 흘러도 그대는 잊을 수 없죠 난 여기서 기다리고 있을게요 계절처럼 돌아오길 그대여
  이성민  ,그날에 너를,https://open.spotify.com/track/1ckbpLR7YbLLwii95kiEq1?si=8e6de4f2be194b98,왜 그랬냐고 무슨 생각이었냐고 서로의 못남으로부터 시작된 우리 이별 여기까지 였나봐 멀어져 가는 너 바라만 보던 나 그토록 아름다웠던 따뜻하게 안아주던 너를 이제 볼 수 없잖아 이게 이별이구나 내 전부였고 꿈이었던 너를 잊기엔 쉽지 않아 그렇게 수많았던 그렇게 가득했던 너를 어떻게 보내야 해 다 지쳤다고 힘들었다던 너를 알아주지 못했어 사랑이 끝나던 사랑이 멈추던 우리의 마지막 모습에 묻는다 한참을 멍하니 앉아만 있었어 둘만의 세상이었던 날들이 막연히 없어져서 믿어지지 않아서 이게 이별이구나 내 전부였고 꿈이었던 너를 잊기엔 쉽지 않아 그렇게 수많았던 그렇게 가득했던 너를 이제는 보내야 해 참 사랑했다고 고마웠다고 너를 많이도 아꼈었어 우리의 사랑이 우리의 만남이 오늘의 마지막 모습으로 끝이 난다
  변진섭  ,너에게로 또 다시,https://open.spotify.com/track/2Us7mw6fprGklvfsvYKPV5?si=b98b3cca004e4da5,그 얼마나 오랜 시간을 짙은 어둠에서 서성거렸나 내 마음을 닫아 둔채로 헤매이다 흘러간 시간 잊고 싶던 모든 일들은 때론 잊은 듯이 생각됐지만 고개 저어도 떠오르는건 나를 보던 젖은 그 얼굴 아무런 말없이 떠나버려도 때로는 모진 말로 멍들이며 울려도 내 깊은 방황을 변함없이 따뜻한 눈으로 지켜보던 너 너에게로 또다시 돌아오기까지가 왜 이리 힘들었을까 이제 나는 알았어 내가 죽는날까지 널 떠날 수 없다는 걸 아무런 말없이 떠나버려도 때로는 모진 말로 멍들이며 울려도 내 깊은 방황을 변함없이 따뜻한 눈으로 지켜보던 너 너에게로 또다시 돌아오기까지가 왜 이리 힘들었을까 이제 나는 알았어 내가 죽는날까지 널 떠날 수 없다는 걸
  이지혜  ,눈물아 제발 멈춰줘 (Feat. 제드 Of D.Bace),https://open.spotify.com/track/4OWST7CmPMcvoS3iNAcn6m?si=85e248aed2f64715,눈물아 제발 멈춰줘 얼만큼 울어야 지울 수 있니 잊을 수 있니 사랑은 이제 모두 끝났어 남아 있는 사랑 모두 보내줘 한동안 가슴 아파 아무것도 못했어 널 보낼 수 밖에 없는 내 마음이 아파서 조금도 니 모습이 지워지지 않는데 떨어져 지워지는 우리 사랑이 내겐 너무도 가혹한 하루야 하루야 내 옆에 널 두는 건 욕심이기에 널 행복하게 해줄 순 없기에 널 보낸다 잘지내 눈물아 제발 멈춰줘 얼만큼 울어야 지울 수 있니 잊을 수 있니 사랑은 이제 모두 끝났어 남아있는 사랑 모두 보내줘 너를 행복하게 하기 위해서 하나뿐인 내 사랑을 포기 했는데 울면서 지낸다는 니 소식 잠도 못잔다는 니 소식을 들었어 이젠 눈물조차 닦아줄 수 없기에 다신 니 옆에 있어 줄 수 없기에 나를 이제 그만 잊어줘 좋은 사람 만나 행복하길 바래 눈물아 제발 멈춰줘 얼만큼 울어야 지울 수 있니 잊을 수 있니 사랑은 이제 모두 끝났어 남아 있는 사랑 모두 보내줘 정말 많이 사랑하긴 했나봐 니가 많이 보고 싶은걸 보면 세월이 흘러가도 널 잊을 순 없겠지 내게는 사랑이란 오직 너 하나야 이렇게 힘이 드는데 눈물아 제발 멈춰줘 눈물아 제발 멈춰줘 얼만큼 울어야 지울 수 있니 잊을 수 있니 사랑은 이제 모두 끝났어 남아 있는 사랑은 모두 버려줘 사랑에 너무 아파서 가슴이 아려와 보고 싶어서 보고 싶어서 오늘만 울고 잊어 버리자 오랜 시간동안 다짐 했는데 사랑했던 너를 모두 지울게
  전유나  ,혼자서,https://open.spotify.com/track/0vKzOTMhhjWviz51oITIk7?si=45f3917cc1d44fee,이제 다시는 볼수가 없네 사랑했던 그대의 모습 정녕 내곁을 떠나가버린 아름다운 사랑아  아무런 말도 할수없어요 그대 잃은 슬픔때문에 도무지 나는 믿기지 않아 그대가 떠났단 말야 사랑이란 이름으로 내게 다가와 커다란 기쁨 전해주던 너 이젠 슬픔만을 남긴채로 떠났네 말없이 떠난님이 그리워 나 이제는 혼자서 살아가야만 한다면 가슴에 밀려드는 그리움들 이젠 모두다 지우겠어요  사랑이란 이름으로 내게 다가와 커다란 기쁨 전해주던 너 이젠 슬픔만을 남긴채로 떠났네 말없이 떠난님이 그리워 나 이제는 혼자서 살아가야만 한다면 가슴에 밀려드는 그리움들 이젠 모두다 지우겠어요  나 이제는 혼자서 살아가야 한다면 가슴에 밀려드는 그리움들 이젠 모두다 지우겠어요
